WKT,highway,noname,name,surface,maxspeed,ref,lanes,oneway,service,bridge,layer
"LINESTRING (-59.6484926 13.2905115,-59.6485731 13.2907125,-59.6487152 13.2908848,-59.648726 13.2909944,-59.6486267 13.2917227,-59.648624 13.2923048,-59.648742 13.2926259,-59.6488413 13.2931427,-59.648911 13.2935969,-59.6490746 13.2938867)",track,,,,,,,,,,
"LINESTRING (-59.6427924 13.2852991,-59.6429691 13.2855343,-59.6431405 13.2857659,-59.6432084 13.2859448,-59.643362 13.2867272,-59.6433791 13.2869038,-59.6433582 13.2870551,-59.6432489 13.287277,-59.6432072 13.2874425,-59.6432636 13.2876033,-59.643511 13.2881552,-59.6441255 13.2893173)",track,yes,,,,,,,,,
"LINESTRING (-59.6502561 13.3049734,-59.6501917 13.3041251,-59.6500978 13.3035535,-59.6499423 13.3030601,-59.6498082 13.3027913,-59.6497357 13.3026007,-59.6496982 13.3024415,-59.6496875 13.3022562,-59.6497129 13.3021152,-59.6497183 13.302003,-59.6497009 13.3019664,-59.6496714 13.3019508,-59.6496378 13.3019508,-59.6496003 13.3019782,-59.6495627 13.30205,-59.6495306 13.3021987,-59.6494943 13.3024806,-59.6495064 13.3026947,-59.6495802 13.302987,-59.6496794 13.3032415,-59.6497706 13.3035756,-59.649784 13.3037949,-59.6497599 13.3039593,-59.6496955 13.3041368,-59.6495104 13.3047137,-59.6494595 13.304762,-59.6494286 13.3047842)",track,,,,,,,,,,
"LINESTRING (-59.6450844 13.3060766,-59.6466491 13.3030504)",track,yes,,,,,,,,,
"LINESTRING (-59.6460518 13.3063633,-59.6465435 13.3063189,-59.6466551 13.3060599,-59.6468182 13.3058595,-59.6474276 13.3059012,-59.6476222 13.3056416)",track,yes,,,,,,,,,
"LINESTRING (-59.6460518 13.3063633,-59.6457539 13.3062437,-59.6453075 13.3061518,-59.6450844 13.3060766)",track,yes,,,,,,,,,
"LINESTRING (-59.6489981 13.3073148,-59.6487702 13.3076345,-59.6483678 13.3083928)",track,yes,,,,,,,,,
"LINESTRING (-59.6453308 13.3074575,-59.6474852 13.3074158)",track,yes,,,,,,,,,
"LINESTRING (-59.6442408 13.3090612,-59.646996 13.3099132)",track,yes,,,,,,,,,
"LINESTRING (-59.6465239 13.3107985,-59.6437773 13.3100134)",track,yes,,,,,,,,,
"LINESTRING (-59.6424727 13.3063216,-59.6455111 13.3064051,-59.6459231 13.3065554)",track,yes,,,,,,,,,
"LINESTRING (-59.6422152 13.3076413,-59.6449274 13.3080004)",track,yes,,,,,,,,,
"LINESTRING (-59.6425177 13.3123917,-59.6430649 13.3113331,-59.6437773 13.3100134,-59.6442408 13.3090612,-59.6443953 13.3087355,-59.6444725 13.3084515,-59.6446442 13.3082594,-59.6449274 13.3080004,-59.645142 13.3077582,-59.6453308 13.3074575,-59.6459231 13.3065554,-59.6460518 13.3063633)",track,yes,,,,,,,,,
"LINESTRING (-59.6437773 13.3100134,-59.6417088 13.3094705)",track,yes,,,,,,,,,
"LINESTRING (-59.6459231 13.3121349,-59.6430649 13.3113331)",track,yes,,,,,,,,,
"LINESTRING (-59.6425722 13.3158585,-59.6425826 13.3156816,-59.642596 13.3154936,-59.6426496 13.3153631,-59.6427516 13.3152404,-59.6428428 13.3151517,-59.6429044 13.3150108,-59.6429608 13.3147941,-59.6429152 13.3144913,-59.64295 13.3142851,-59.6430171 13.314152,-59.6431244 13.3140346,-59.6432397 13.3139876,-59.643634 13.3138806,-59.643862 13.313737,-59.6439478 13.3135543,-59.6440605 13.3131445,-59.644149 13.3130923,-59.6442938 13.3131341,-59.6445862 13.3132202,-59.64479 13.313228,-59.6448759 13.313168,-59.6449376 13.3130166,-59.6450368 13.31286,-59.6451521 13.3128,-59.6453077 13.31274,-59.6455303 13.3125807,-59.6458897 13.3122284)",track,,,,,,,,,,
"LINESTRING (-59.5892435 13.3136179,-59.5891282 13.3138241)",track,,,,,,,,,,
"LINESTRING (-59.5893276 13.3134708,-59.5892435 13.3136179,-59.5890718 13.3136388,-59.5874759 13.3136806,-59.5873203 13.3137432,-59.5871675 13.3137693,-59.5870012 13.3137067,-59.5868054 13.3135944,-59.5867303 13.3134665,-59.586631 13.3134013)",track,,,,,,,,,,
"LINESTRING (-59.5829038 13.3110839,-59.5830272 13.3111741,-59.583195 13.3112491)",track,,,,,,,,,,
"LINESTRING (-59.5797957 13.3092186,-59.5798413 13.3092934,-59.5799638 13.309358,-59.580024 13.3093641,-59.5801154 13.3092853,-59.5802171 13.3092105,-59.5803002 13.3092105,-59.5803459 13.3092449,-59.5804372 13.3093378,-59.5804933 13.3096712,-59.5805369 13.3097379,-59.5806137 13.3097904,-59.5808005 13.3098651,-59.5808794 13.3099237,-59.5810206 13.3099702,-59.5816405 13.3099965,-59.5817028 13.3100349,-59.5819083 13.3101884,-59.5821097 13.3104026,-59.5822742 13.3104955,-59.5823718 13.3105824,-59.582405 13.3107723,-59.5824714 13.3109238,-59.5826313 13.311037,-59.5828514 13.3110794,-59.5829038 13.3110839,-59.5830416 13.3110956,-59.5832471 13.3110653)",track,,,,,,,,,,
"LINESTRING (-59.6043238 13.2735357,-59.6068043 13.2736861)",track,yes,,,,,,,,,
"LINESTRING (-59.6109242 13.2733519,-59.6108505 13.2711933)",track,yes,,,,,,,,,
"LINESTRING (-59.6079201 13.2740954,-59.6079888 13.2732684,-59.6079787 13.2722457)",track,yes,,,,,,,,,
"LINESTRING (-59.6120743 13.2734021,-59.6109242 13.2733519,-59.6093277 13.2733185,-59.6079888 13.2732684)",track,yes,,,,,,,,,
"LINESTRING (-59.6092591 13.2741372,-59.6079201 13.2740954,-59.6068301 13.2740537)",track,yes,,,,,,,,,
"LINESTRING (-59.6068043 13.2736861,-59.6068301 13.2740537,-59.60677 13.2749559)",track,yes,,,,,,,,,
"LINESTRING (-59.6042314 13.2722559,-59.6042637 13.2725333,-59.6043238 13.2735357,-59.6042981 13.2745716,-59.6043066 13.2747387,-59.6043925 13.274864,-59.6045727 13.2749141,-59.6055254 13.2749475,-59.60677 13.2749559,-59.6085381 13.2750561)",track,yes,,,,,,,,,
"LINESTRING (-59.6092162 13.2753234,-59.6092531 13.2743035,-59.6092591 13.2741372,-59.6093277 13.2733185)",track,yes,,,,,,,,,
"LINESTRING (-59.6086497 13.2760001,-59.6071734 13.275975,-59.605534 13.2759416)",track,yes,,,,,,,,,
"LINESTRING (-59.6085689 13.2753164,-59.6092162 13.2753234,-59.6111817 13.2753568,-59.6120571 13.2753903)",track,yes,,,,,,,,,
"LINESTRING (-59.6071476 13.2769942,-59.6071734 13.275975)",track,yes,,,,,,,,,
"LINESTRING (-59.6043324 13.2780467,-59.6043066 13.2747387)",track,yes,,,,,,,,,
"LINESTRING (-59.6042981 13.2745716,-59.6042294 13.2746802,-59.6040577 13.274747,-59.6034741 13.2748807,-59.6027703 13.274889,-59.6026072 13.2749809,-59.6025729 13.2751981,-59.6026072 13.275549,-59.6025128 13.2757495,-59.602384 13.27595,-59.6023669 13.2762006,-59.6022725 13.2765765,-59.6021866 13.2768187,-59.6021866 13.2769858,-59.6024184 13.2771612,-59.6027703 13.2773868,-59.6032166 13.2775789,-59.6035084 13.2777293,-59.6038947 13.2777543,-59.6040663 13.2777711,-59.6043324 13.2780467)",track,yes,,,,,,,,,
"LINESTRING (-59.6055254 13.2769607,-59.6071476 13.2769942,-59.6074223 13.2770109,-59.6075167 13.2775789)",track,yes,,,,,,,,,
"LINESTRING (-59.6085381 13.2750561,-59.6085689 13.2753164,-59.6086497 13.2760001,-59.6087441 13.2768438,-59.6087784 13.2768856,-59.6094822 13.276919,-59.6107354 13.2769273,-59.6107611 13.2764178,-59.6107954 13.2763259,-59.6110272 13.276092,-59.6111473 13.275975,-59.6111817 13.2756576,-59.6111817 13.2753568)",track,yes,,,,,,,,,
"LINESTRING (-59.6075167 13.2775789,-59.6084866 13.2776457,-59.6093792 13.2776959)",track,yes,,,,,,,,,
"LINESTRING (-59.6043324 13.2780467,-59.6044268 13.2781135,-59.6045212 13.2780968,-59.60465 13.27803,-59.6047444 13.2779131,-59.604856 13.2778045,-59.6049847 13.277746,-59.6052079 13.2777293,-59.6054932 13.2777283,-59.6064953 13.277746,-59.6073536 13.2777794,-59.6075167 13.2775789)",track,yes,,,,,,,,,
"LINESTRING (-59.6055254 13.2749475,-59.605534 13.2759416,-59.6055254 13.2769607,-59.6054932 13.2777283,-59.6054911 13.2777794,-59.6054825 13.2785981,-59.6054739 13.2788904,-59.6054139 13.2790408,-59.6051649 13.2792079,-59.6049675 13.2792162,-59.6047959 13.2791661,-59.6047959 13.2790659,-59.6047015 13.2790408,-59.604444 13.2789489,-59.6042551 13.2788069,-59.604135 13.2786231,-59.6041436 13.2783976,-59.6042294 13.278147,-59.6043324 13.2780467)",track,yes,,,,,,,,,
"LINESTRING (-59.6093792 13.27803,-59.6111645 13.2780634)",track,yes,,,,,,,,,
"LINESTRING (-59.6017617 13.2819384,-59.601427 13.2816628,-59.6009378 13.2812367,-59.6007833 13.2810613,-59.6005601 13.2809611,-59.6004829 13.2808107,-59.6001996 13.2802594,-59.6000537 13.2798918,-59.5999275 13.2797221)",track,yes,,,,,,,,,
"LINESTRING (-59.6094822 13.276919,-59.6093792 13.2776959,-59.6093792 13.27803,-59.6092247 13.2794501,-59.6091732 13.2802604,-59.6092333 13.2803523,-59.6093277 13.2803774,-59.6094221 13.2803105,-59.6099285 13.2797007,-59.6101345 13.2794668,-59.6103663 13.2790157,-59.6106324 13.2787568,-59.6111645 13.2780634,-59.6121258 13.2770443,-59.6121516 13.2769607,-59.6120571 13.2753903,-59.6120829 13.2749475,-59.6120571 13.2743293,-59.6120743 13.2734021)",track,yes,,,,,,,,,
"LINESTRING (-59.6135108 13.2835793,-59.6134765 13.283429,-59.6132276 13.2833287,-59.6128328 13.2832953,-59.6125409 13.2832619,-59.612129 13.2832369,-59.6116483 13.2832034,-59.6116311 13.2833789)",track,yes,,,,,,,,,
"LINESTRING (-59.6006974 13.2834504,-59.6008262 13.2833752,-59.6008433 13.2833167,-59.6008519 13.2831246,-59.6008863 13.2823227,-59.6009206 13.2822391,-59.6009893 13.2822057,-59.6012124 13.2821473,-59.6012982 13.2821055,-59.6017617 13.2819384,-59.6022545 13.2819408,-59.6026665 13.2819408,-59.6026579 13.2812391,-59.6026579 13.2810637,-59.6027094 13.280905,-59.6028639 13.2807546,-59.6031128 13.2805625,-59.6033188 13.2803119,-59.6053358 13.2803369,-59.6058336 13.2800947)",track,yes,,,,,,,,,
"LINESTRING (-59.6007257 13.2711011,-59.6008029 13.2711846,-59.6008115 13.2712849,-59.6007686 13.2717777,-59.60076 13.2722121,-59.6006772 13.2732158)",track,yes,,,,,,,,,
"LINESTRING (-59.6006772 13.2732158,-59.6004454 13.2731679,-59.599999 13.2730844,-59.5995699 13.2730844,-59.5988146 13.2730009)",track,yes,,,,,,,,,
"LINESTRING (-59.5999876 13.2750023,-59.6009263 13.275029,-59.6011237 13.2749455,-59.6012611 13.2749455,-59.6012782 13.2748118,-59.601407 13.2747283,-59.6013984 13.2741853,-59.6014413 13.273943,-59.6014413 13.2734084,-59.6015315 13.272958)",track,yes,,,,,,,,,
"LINESTRING (-59.5988718 13.2712347,-59.598895 13.271914,-59.5988146 13.2730009,-59.5988092 13.2734762,-59.5990151 13.2749464)",track,yes,,,,,,,,,
"LINESTRING (-59.5968578 13.2693962,-59.5970093 13.2695463,-59.5970657 13.2696612,-59.5973684 13.2711688,-59.5974292 13.2719206,-59.5973446 13.2722065,-59.5969637 13.2725746,-59.596902 13.2726686,-59.596666 13.273162,-59.5965963 13.273423,-59.5966112 13.2736984,-59.5968565 13.274261,-59.5969289 13.2746291,-59.5969718 13.2749763)",track,yes,,,,,,,,,
"LINESTRING (-59.596666 13.273162,-59.5964942 13.2733566,-59.5963912 13.273365,-59.5963054 13.2733566,-59.5961853 13.2733148,-59.5960994 13.2732313,-59.596005 13.2731394,-59.5959106 13.2730308,-59.5957733 13.2729389,-59.5955844 13.2728804,-59.5953613 13.272847,-59.5952583 13.2728637,-59.5951724 13.2729139,-59.5951038 13.2730225,-59.5950523 13.2731812,-59.5949493 13.2733232,-59.5948806 13.2734819,-59.5947862 13.2735571,-59.594666 13.2735487)",track,yes,,,,,,,,,
"LINESTRING (-59.5999425 13.2751017,-59.5997876 13.275055,-59.5994958 13.2749464,-59.5992383 13.2749632,-59.5990151 13.2749464)",track,yes,,,,,,,,,
"LINESTRING (-59.5911333 13.2709364,-59.5912621 13.2710533,-59.5914337 13.2710617,-59.5916826 13.2710366,-59.5920603 13.27107,-59.592335 13.2710867,-59.5925495 13.2711369,-59.5927126 13.2712622,-59.5928671 13.2714627,-59.5930645 13.2715546,-59.5931418 13.2717133,-59.5933649 13.2719806,-59.5934508 13.272557,-59.5934078 13.2727157)",track,yes,,,,,,,,,
"LINESTRING (-59.5934078 13.2727157,-59.5927384 13.2726322,-59.5921805 13.2725487,-59.5918371 13.2725069,-59.5910132 13.2723565)",track,yes,,,,,,,,,
"LINESTRING (-59.5904381 13.2734091,-59.5907213 13.2731752,-59.5908501 13.2728243,-59.5910132 13.2723565,-59.5911419 13.2718135,-59.5912878 13.2715462,-59.5913994 13.2713207,-59.5914337 13.2710617)",track,yes,,,,,,,,,
"LINESTRING (-59.591663 13.2756755,-59.5918211 13.2754784,-59.5919191 13.2752295,-59.592065 13.2749455,-59.5920993 13.2748369,-59.5921165 13.2747283,-59.5921165 13.2745863,-59.5920564 13.2744693,-59.5919448 13.2743524,-59.5918075 13.2742438,-59.5916702 13.2741017,-59.5914813 13.273943,-59.5912925 13.2738678,-59.5908805 13.2737258,-59.5907643 13.2735929,-59.5907213 13.2735177,-59.5905754 13.2734509,-59.5904381 13.2734091,-59.5902836 13.2734342,-59.5899832 13.2734843,-59.5897257 13.2735344,-59.5894682 13.2735929,-59.589245 13.2736514)",track,yes,,,,,,,,,
"LINESTRING (-59.5920544 13.2758247,-59.59173 13.2775476,-59.5916741 13.2778867)",track,yes,,,,,,,,,
"LINESTRING (-59.591663 13.2756755,-59.5903179 13.2770179,-59.5902836 13.2770764,-59.5903179 13.2771349,-59.5903866 13.2771766,-59.5906355 13.2772769,-59.5910217 13.2774189,-59.5914423 13.2774941,-59.59173 13.2775476)",track,yes,,,,,,,,,
"LINESTRING (-59.5983284 13.2808901,-59.598294 13.2807899,-59.5983713 13.2804056,-59.5984571 13.2799044,-59.5985258 13.2794115,-59.5985601 13.278902,-59.5986459 13.2783423,-59.5986116 13.2782922,-59.5980623 13.2782086,-59.5978992 13.2783506,-59.5977018 13.2785428,-59.5974186 13.279069,-59.5970323 13.2792612,-59.5969808 13.2794533)",track,yes,,,,,,,,,
"LINESTRING (-59.5963199 13.2794032,-59.5964744 13.2793781,-59.5969808 13.2794533)",track,yes,,,,,,,,,
"LINESTRING (-59.599882 13.2820971,-59.6000451 13.2820971,-59.6001996 13.2821556,-59.6009893 13.2822057)",track,yes,,,,,,,,,
"LINESTRING (-59.5977834 13.2824654,-59.5990151 13.2824814,-59.599882 13.2825399,-59.599882 13.2820971,-59.5998391 13.2812785,-59.5998477 13.281078,-59.5999765 13.2809611,-59.6002339 13.2809778,-59.6005601 13.2809611)",track,yes,,,,,,,,,
"LINESTRING (-59.5964427 13.2806911,-59.5963199 13.2794032,-59.5962341 13.2792027,-59.596146 13.2791599,-59.5960624 13.2791192,-59.5956247 13.2791025,-59.5955904 13.2789521,-59.5954101 13.2788686)",track,yes,,,,,,,,,
"LINESTRING (-59.5916741 13.2778867,-59.5917856 13.2779368,-59.5918715 13.2779368,-59.5920345 13.2779368,-59.5921633 13.2779368,-59.5922749 13.2779786,-59.5924809 13.2780454,-59.592704 13.2780872,-59.5930009 13.2782018,-59.5930782 13.2781934,-59.5931726 13.27816,-59.5932584 13.2781182,-59.5933357 13.2780597,-59.59337 13.2779762,-59.5934043 13.2778175,-59.5934215 13.2776337,-59.5934215 13.2775168,-59.5934558 13.2773497,-59.5934988 13.277191,-59.5935073 13.2771158,-59.5934902 13.2770239,-59.593473 13.276932,-59.5934988 13.2767816,-59.5935245 13.276648,-59.5935863 13.2765621,-59.5936474 13.2764718)",track,yes,,,,,,,,,
"LINESTRING (-59.6134336 13.2837715,-59.6132104 13.2838717,-59.6129529 13.2839385,-59.6127555 13.2839636,-59.6124379 13.2839636,-59.6122148 13.2838884,-59.612026 13.2837965,-59.6117942 13.2837715,-59.6116311 13.2833789,-59.6111162 13.283287,-59.6104209 13.2832034,-59.6096531 13.2831437)",track,yes,,,,,,,,,
"LINESTRING (-59.6110435 13.2866271,-59.6110904 13.2847405,-59.611511 13.2841056,-59.6115625 13.283855,-59.6117942 13.2837715)",track,yes,,,,,,,,,
"LINESTRING (-59.6026235 13.2841043,-59.6037136 13.2845721,-59.6055418 13.2853573,-59.6060138 13.2855745,-59.6069151 13.2859671,-59.6077476 13.2863765,-59.6079536 13.2864683,-59.608151 13.2865185,-59.6092668 13.2865519,-59.6110435 13.2866271,-59.6129919 13.2866772,-59.6145197 13.2867273,-59.6166998 13.2868526,-59.6167169 13.285232,-59.6166826 13.2844385,-59.6166243 13.282926)",track,yes,,,,,,,,,
"LINESTRING (-59.6080652 13.2837618,-59.6082369 13.2819575)",track,yes,,,,,,,,,
"LINESTRING (-59.6058164 13.2835864,-59.6080652 13.2837618,-59.6096273 13.2838955)",track,yes,,,,,,,,,
"LINESTRING (-59.6077476 13.2863765,-59.6076961 13.2879886,-59.6076701 13.2893052)",track,yes,,,,,,,,,
"LINESTRING (-59.6069151 13.2859671,-59.6067863 13.2876211,-59.6067863 13.2882225,-59.6059623 13.2881808,-59.6059709 13.2870698,-59.6059623 13.2868025,-59.6059967 13.2865435,-59.6060138 13.2855745)",track,yes,,,,,,,,,
"LINESTRING (-59.6055418 13.2853573,-59.6058164 13.2835864,-59.6059194 13.2815899)",track,yes,,,,,,,,,
"LINESTRING (-59.604323 13.2810971,-59.6041513 13.2825673,-59.6039797 13.2834194,-59.6038595 13.284522,-59.6037136 13.2845721)",track,yes,,,,,,,,,
"LINESTRING (-59.6094013 13.2885648,-59.6093698 13.2880972,-59.6093698 13.2876211,-59.6093269 13.2866772,-59.6092668 13.2865519,-59.6092754 13.2863681,-59.6093183 13.2858669,-59.6093441 13.2854325,-59.6093441 13.2848394,-59.6094042 13.2847141,-59.6096102 13.2844969,-59.6096273 13.2838955,-59.6096531 13.2831437,-59.609696 13.2824169,-59.609696 13.2822415,-59.6095844 13.2820995,-59.6093612 13.2819408,-59.6091123 13.2818907,-59.6088291 13.2819324,-59.6085029 13.2819909,-59.6082369 13.2819575,-59.6076532 13.2818322,-59.6070352 13.2817737,-59.6059194 13.2815899,-59.6053873 13.2813477,-59.6048208 13.2811973,-59.604323 13.2810971,-59.6035848 13.2810303,-59.6026579 13.2812391)",track,yes,,,,,,,,,
"LINESTRING (-59.6059623 13.2868025,-59.6044002 13.2869027)",track,yes,,,,,,,,,
"LINESTRING (-59.6037136 13.2845721,-59.603705 13.2847058,-59.6039625 13.2856748,-59.6044002 13.2869027,-59.6046234 13.2873705,-59.6048294 13.2880555,-59.6050268 13.2885149,-59.6052156 13.2888073,-59.6054817 13.2892917,-59.6058958 13.2899997)",track,yes,,,,,,,,,
"LINESTRING (-59.6025034 13.2857249,-59.6031814 13.2856831,-59.6036535 13.2856998,-59.6039625 13.2856748)",track,yes,,,,,,,,,
"LINESTRING (-59.6023818 13.2900697,-59.6023575 13.2890913,-59.6023575 13.2887404,-59.6024347 13.2872452,-59.6025034 13.2857249,-59.6025549 13.2852237,-59.6026235 13.2841043,-59.6026836 13.2831855,-59.6026665 13.2819408)",track,yes,,,,,,,,,
"LINESTRING (-59.6102967 13.2916182,-59.610434 13.2892375,-59.6104915 13.2886909)",track,yes,,,,,,,,,
"LINESTRING (-59.6075072 13.2918103,-59.6078505 13.2919189,-59.6081766 13.2918771,-59.608417 13.2918437,-59.6090435 13.2918437,-59.6092753 13.2918604,-59.609919 13.2917518,-59.6102967 13.2916182,-59.6106829 13.2915848,-59.6108546 13.2914929,-59.6123823 13.2915597,-59.6129832 13.2916265)",track,yes,,,,,,,,,
"LINESTRING (-59.6085477 13.2888963,-59.608417 13.2918437,-59.6083741 13.2934141)",track,yes,,,,,,,,,
"LINESTRING (-59.6048555 13.2902924,-59.6045288 13.2916516,-59.6043658 13.2935979,-59.6043658 13.2937482,-59.6041684 13.2939737,-59.6041246 13.2944848)",track,yes,,,,,,,,,
"LINESTRING (-59.5987748 13.2854385,-59.6013412 13.2852714,-59.6014356 13.2852046,-59.6014871 13.285096,-59.6014871 13.2842941,-59.6014613 13.2840435,-59.6015042 13.2838179,-59.6014871 13.2835089,-59.6014012 13.2834504,-59.6006974 13.2834504,-59.5998305 13.2835005,-59.599204 13.2835423,-59.5989465 13.2836008,-59.5986289 13.2837929,-59.5979165 13.2840101,-59.5975293 13.2841294)",track,yes,,,,,,,,,
"LINESTRING (-59.5969052 13.2848236,-59.5966504 13.2838521)",track,yes,,,,,,,,,
"LINESTRING (-59.5957973 13.2879326,-59.5958488 13.2878741,-59.5958488 13.2877823,-59.5957458 13.2875985,-59.5956342 13.2873145,-59.5956256 13.2871056,-59.59566 13.2869803,-59.5957286 13.2866713,-59.595768 13.2856999,-59.595811 13.2855328,-59.5959397 13.2854577,-59.5968365 13.2854668,-59.5968794 13.2853665,-59.5967936 13.2850073,-59.5967936 13.2849071,-59.5969052 13.2848236)",track,yes,,,,,,,,,
"LINESTRING (-59.5965131 13.2837184,-59.5952643 13.2837595,-59.5944404 13.2838179,-59.5937881 13.2839098,-59.5934104 13.284127)",track,yes,,,,,,,,,
"LINESTRING (-59.5957973 13.2879326,-59.5956686 13.2878574,-59.5953596 13.2877154,-59.5950763 13.2876068,-59.5949476 13.2875901,-59.5947416 13.2876403,-59.5945613 13.287799,-59.5945013 13.2878992,-59.594424 13.2878992,-59.5943553 13.2877823,-59.5942609 13.287682,-59.5940807 13.2874982,-59.5939176 13.2874398,-59.5936944 13.2874398,-59.593497 13.2874398,-59.5930215 13.2874959,-59.5926095 13.2874541,-59.5920945 13.2874374,-59.5918284 13.2873956)",track,yes,,,,,,,,,
"LINESTRING (-59.5921975 13.2848312,-59.5921117 13.2851235,-59.5921546 13.2853741,-59.5919228 13.2865854,-59.5918284 13.2873956,-59.5916911 13.2880639,-59.5916224 13.2881307,-59.59085 13.2879804,-59.5906869 13.2879804,-59.5905066 13.2878634,-59.589978 13.2877823,-59.589772 13.2877071,-59.5894973 13.287657,-59.589154 13.287657,-59.5888793 13.2877238,-59.5887849 13.2879493,-59.5887506 13.2882667,-59.5879009 13.2882166)",track,yes,,,,,,,,,
"LINESTRING (-59.5952461 13.2916403,-59.5977781 13.2918742)",track,yes,,,,,,,,,
"LINESTRING (-59.5945957 13.2891271,-59.594836 13.2891188,-59.5952051 13.2892274,-59.5954626 13.2892608,-59.5956085 13.289219,-59.5956342 13.289052,-59.5956943 13.2887847,-59.5957286 13.2880663,-59.5957973 13.2879326)",track,yes,,,,,,,,,
"LINESTRING (-59.5924156 13.2915245,-59.5925786 13.291466,-59.5927846 13.2912906,-59.592922 13.2912154,-59.5936086 13.2911904,-59.5947244 13.2908562,-59.5948961 13.2908061,-59.5952051 13.2907226,-59.5953166 13.2906307,-59.5953338 13.2905054,-59.5952394 13.2903801,-59.595042 13.2902131,-59.5944927 13.2899625,-59.5942094 13.2898121,-59.5940978 13.289645,-59.5940721 13.2894362,-59.5941236 13.2893109,-59.5943725 13.2892107,-59.5945957 13.2891271)",track,yes,,,,,,,,,
"LINESTRING (-59.5947244 13.2908562,-59.5952461 13.2909302,-59.5954177 13.2909804,-59.5954349 13.2911892,-59.5952461 13.2915066,-59.5952461 13.2916403,-59.595392 13.2927262,-59.5954454 13.2939469)",track,yes,,,,,,,,,
"LINESTRING (-59.595392 13.2927262,-59.5949371 13.2926928,-59.5948512 13.2928515,-59.5947673 13.2939469)",track,yes,,,,,,,,,
"LINESTRING (-59.6219541 13.2963123,-59.621131 13.294891)",track,yes,,,,,,,,,
"LINESTRING (-59.6198977 13.2959435,-59.6192701 13.2948144,-59.6185748 13.2938371,-59.6183688 13.2939958,-59.6182315 13.2941378,-59.6180684 13.2942297,-59.6178453 13.2942297,-59.6175964 13.2941378,-59.617356 13.2941629,-59.6170814 13.2942715,-59.6168926 13.2944553,-59.6167552 13.2946724,-59.6164892 13.2948562,-59.6163003 13.2951653,-59.6159828 13.2954994,-59.6158626 13.2956999,-59.6154592 13.2958085,-59.6153219 13.2962595)",track,yes,,,,,,,,,
"LINESTRING (-59.6166202 13.2974728,-59.6172101 13.2968359,-59.6178882 13.2961676,-59.6185834 13.2954075,-59.6192701 13.2948144)",track,yes,,,,,,,,,
"LINESTRING (-59.6137906 13.2963474,-59.6136138 13.2940543)",track,yes,,,,,,,,,
"LINESTRING (-59.6127005 13.2960896,-59.6127212 13.2952404,-59.6125839 13.2938204)",track,yes,,,,,,,,,
"LINESTRING (-59.6167552 13.2946724,-59.6167381 13.2942548,-59.6167896 13.2939207,-59.6166866 13.2937536,-59.616369 13.2937703,-59.6159656 13.2935698,-59.6156909 13.2936116,-59.6150815 13.2936367,-59.6145322 13.2937035,-59.6136138 13.2940543,-59.6133735 13.2940794,-59.6130731 13.2940209,-59.6128242 13.2938873,-59.6125839 13.2938204,-59.6123435 13.2940042,-59.6122405 13.2941546,-59.61188 13.2942798,-59.6114337 13.2943884,-59.6108501 13.2945889,-59.610481 13.2946557,-59.6098373 13.2946891,-59.6085498 13.2950316,-59.6088931 13.2955244,-59.6093966 13.2963662)",track,yes,,,,,,,,,
"LINESTRING (-59.6153219 13.2962595,-59.6163701 13.2973332)",track,yes,,,,,,,,,
"LINESTRING (-59.6018249 13.2944673,-59.6018595 13.2948675,-59.6018166 13.2953186)",track,yes,,,,,,,,,
"LINESTRING (-59.5974918 13.2954304,-59.5975443 13.2938559)",track,yes,,,,,,,,,
"LINESTRING (-59.5930458 13.2951798,-59.5947023 13.295255,-59.5953893 13.2952844,-59.5957924 13.2953385,-59.5964204 13.2953725,-59.5973555 13.295423,-59.5974918 13.2954304,-59.5980326 13.2954471,-59.5991999 13.295539)",track,yes,,,,,,,,,
"LINESTRING (-59.5972771 13.297286,-59.5973146 13.2963948,-59.5973555 13.295423)",track,yes,,,,,,,,,
"LINESTRING (-59.5992946 13.2965875,-59.5973146 13.2963948,-59.5963677 13.2963536,-59.5953347 13.2962783)",track,yes,,,,,,,,,
"LINESTRING (-59.596335 13.2972116,-59.5963677 13.2963536,-59.5964204 13.2953725)",track,yes,,,,,,,,,
"LINESTRING (-59.5991999 13.295539,-59.5992087 13.2956687,-59.5991658 13.2957522,-59.5992259 13.2958858,-59.5992259 13.2960028,-59.5993546 13.2960696,-59.5993546 13.2961698,-59.5993546 13.2962868,-59.5993546 13.2964204,-59.5992946 13.2965875,-59.5992688 13.2966543,-59.5991315 13.2967211,-59.5990371 13.2968715,-59.5989684 13.2970135,-59.5990027 13.2971054,-59.5990027 13.2972307,-59.5989426 13.2974144,-59.5972771 13.297286,-59.5966681 13.297239,-59.596335 13.2972116,-59.5952881 13.2971255,-59.5936657 13.2969921,-59.5930117 13.2969383,-59.5928229 13.2968631,-59.5926856 13.2967211,-59.5926856 13.2965624)",track,yes,,unpaved,,,,,,,
"LINESTRING (-59.5953893 13.2952844,-59.5953347 13.2962783,-59.5952881 13.2971255)",track,yes,,,,,,,,,
"LINESTRING (-59.5947023 13.295255,-59.5947673 13.2939469)",track,yes,,,,,,,,,
"LINESTRING (-59.5930458 13.2951798,-59.592638 13.294747,-59.5890037 13.2937981,-59.5886518 13.2937981)",track,yes,,,,,,,,,
