WKT,highway,noname,name,surface,maxspeed,ref,lanes,oneway,service,bridge,layer
"LINESTRING (-59.6050493 13.3018531,-59.6050927 13.3006147,-59.6050751 13.3000559,-59.6050647 13.2996092,-59.6050864 13.2991059,-59.6050854 13.2987793,-59.605082 13.2986477,-59.6051608 13.2978688)",residential,,Rock Hall Road,,40,,,,,,
"LINESTRING (-59.6061915 13.3000402,-59.6050751 13.3000559)",residential,,,,,,,,,,
"LINESTRING (-59.6050647 13.2996092,-59.6031944 13.2994861,-59.6026227 13.2994195)",residential,yes,,,,,,,,,
"LINESTRING (-59.6037465 13.3006334,-59.6037253 13.2998009)",residential,yes,,,,,,,,,
"LINESTRING (-59.6050927 13.3006147,-59.6037465 13.3006334,-59.6032492 13.3006471)",residential,yes,,,,,,,,,
"LINESTRING (-59.6032045 13.2997453,-59.6031904 13.2997289,-59.6031944 13.2994861)",residential,yes,,,,,,,,,
"LINESTRING (-59.6037253 13.2998009,-59.6037081 13.2997694,-59.6036703 13.2997452,-59.6035708 13.2997335,-59.603225 13.2997541,-59.6032045 13.2997453)",residential,yes,,,,,,,,,
"LINESTRING (-59.6032492 13.3006471,-59.6032545 13.3009825,-59.6031716 13.3010824,-59.6030831 13.3011789,-59.6030375 13.3012729,-59.6029973 13.3014504)",residential,,,,,,,,,,
"LINESTRING (-59.6017617 13.3034438,-59.6015543 13.3020286,-59.601447 13.3015509,-59.601446 13.3014048,-59.6014451 13.3012587,-59.601694 13.3010165,-59.6019859 13.3008495,-59.6021747 13.3006072,-59.6022605 13.3003733,-59.6023034 13.3000058,-59.6024072 13.2996715,-59.6025252 13.2994888,-59.6026227 13.2994195)",residential,,Glendelough Road,,40,,,,,,
"LINESTRING (-59.6022423 13.3013082,-59.6020223 13.3013395,-59.6018533 13.3013839,-59.601446 13.3014048)",residential,,,,,,,,,,
"LINESTRING (-59.6055789 13.3033076,-59.6050343 13.3033811)",residential,,,,,,,,,,
"LINESTRING (-59.6053835 13.3066964,-59.605453 13.306361,-59.6055115 13.306207,-59.6055667 13.3059475,-59.6055613 13.3057643,-59.6055494 13.3055942,-59.6054793 13.3054615,-59.6053195 13.3051284,-59.6052227 13.3045413,-59.6051789 13.3042754,-59.6050501 13.3034819,-59.6050343 13.3033811,-59.6048194 13.3020069)",residential,,Chance Hill,,40,,,,,,
"LINESTRING (-59.6035703 13.3025459,-59.603618 13.3028188,-59.6036716 13.3038525)",residential,,,,,,,,,,
"LINESTRING (-59.6025266 13.3047084,-59.6025732 13.3046388,-59.6025867 13.3045497,-59.6025585 13.3039277,-59.602234 13.3034089,-59.6021784 13.3030541,-59.602212 13.302921,-59.6024097 13.3027709,-59.6026863 13.3026176,-59.6029081 13.3025827,-59.6031487 13.3025629,-59.6033318 13.3025555,-59.6035703 13.3025459,-59.6039391 13.3025182,-59.6040659 13.3024729,-59.6041947 13.3024065,-59.6048194 13.3020069,-59.6050493 13.3018531)",residential,,Mount View Road,,40,,,,,,
"LINESTRING (-59.6033318 13.3025555,-59.6033151 13.3022922,-59.6033098 13.3021069)",residential,,,,,,,,,,
"LINESTRING (-59.6002089 13.3019998,-59.6002614 13.3020712,-59.6002972 13.3023084,-59.6003215 13.3024462,-59.6003541 13.3025258,-59.6003846 13.3026002,-59.6004372 13.3027067,-59.600534 13.3029025,-59.6005737 13.3031797,-59.6006606 13.3035459,-59.6008902 13.3035321,-59.6012871 13.3034694,-59.6017617 13.3034438,-59.6020473 13.3034311,-59.602234 13.3034089)",residential,,Mount View Drive,,40,,,,,,
"LINESTRING (-59.6030735 13.30332,-59.602234 13.3034089)",residential,,,,,,,,,,
"LINESTRING (-59.6004781 13.294878,-59.6004129 13.2930644)",residential,yes,,,,,,,driveway,,
"LINESTRING (-59.6006606 13.3035459,-59.6006762 13.303646,-59.6007327 13.3042073,-59.6007949 13.3042766,-59.6009559 13.3043743)",residential,yes,,,,,,,,,
"LINESTRING (-59.6099402 13.3048711,-59.6100475 13.3048372,-59.6101789 13.3048581,-59.6103154 13.3050128)",residential,,,,,,,,,,
"LINESTRING (-59.6094279 13.3046675,-59.6090344 13.3049824)",residential,,,,,,,,,,
"LINESTRING (-59.6099617 13.3052364,-59.6104046 13.3060665,-59.611248 13.3076527)",track,yes,,,,,,,,,
"LINESTRING (-59.608141 13.3078364,-59.609025 13.3077028,-59.6093254 13.3077111,-59.6094885 13.3078197,-59.6096087 13.3081204,-59.6102867 13.3080536,-59.61057 13.3079032,-59.6109133 13.3078615,-59.6111451 13.3077779,-59.611248 13.3076527,-59.6115227 13.3074605,-59.6116085 13.3072851,-59.6116 13.3069093,-59.6116429 13.3067088,-59.6118317 13.306525,-59.6120634 13.3064165,-59.6124497 13.3061492,-59.6127758 13.305907)",track,yes,,,,,,,,,
"LINESTRING (-59.609491 13.305486,-59.6102953 13.3061492)",track,yes,,,,,,,,,
"LINESTRING (-59.6104046 13.3060665,-59.6102953 13.3061492,-59.608244 13.3076109,-59.608141 13.3078364)",track,yes,,,,,,,,,
"LINESTRING (-59.6052227 13.3045413,-59.6047608 13.3045475)",residential,,,,,,,,,,
"LINESTRING (-59.6021929 13.304829,-59.6025266 13.3047084)",residential,,Mount View Road,,40,,,,,,
"LINESTRING (-59.6022743 13.3060919,-59.6022599 13.3058679,-59.6021929 13.304829)",residential,,Mount View Road,,40,,,,,,
"LINESTRING (-59.6021929 13.304829,-59.6018464 13.3048071)",residential,,,,,,,,,,
"LINESTRING (-59.602727 13.3058644,-59.6022599 13.3058679)",residential,,,,,,,,,,
"LINESTRING (-59.6022556 13.3075501,-59.6022603 13.3078443,-59.602338 13.3085934)",residential,,,,,,,,,,
"LINESTRING (-59.6119143 13.3101585,-59.6116903 13.3101572,-59.6112572 13.3100632,-59.6109031 13.3100189,-59.610714 13.3100058,-59.6105933 13.3100058,-59.6105397 13.3100241,-59.6104699 13.3100619,-59.6104109 13.3101168)",residential,,,,,,,,,,
"LINESTRING (-59.6066336 13.3110501,-59.6074433 13.3102029,-59.6076407 13.3099189,-59.607718 13.3096516,-59.6076836 13.3093676,-59.6075635 13.3090168,-59.6074948 13.3088665)",track,yes,,,,,,,,,
"LINESTRING (-59.6076059 13.3143787,-59.6070735 13.3126183,-59.6066336 13.3110501)",track,yes,,,,,,,,,
"LINESTRING (-59.6098294 13.3135438,-59.6095676 13.3135146,-59.6092737 13.3135491,-59.6089017 13.3135265,-59.6085412 13.3136852,-59.6081035 13.3140193,-59.6076059 13.3143787,-59.6067388 13.3150049,-59.6055286 13.3158736,-59.6046617 13.316525,-59.6041982 13.3167756,-59.6033989 13.3155066)",residential,,Spring Garden,,40,,,,,,
"LINESTRING (-59.6066336 13.3110501,-59.604082 13.3110319,-59.6032752 13.3107897,-59.6028975 13.3108398)",track,yes,,,,,,,,,
"LINESTRING (-59.601878 13.311525,-59.6016978 13.3115417,-59.6015176 13.3116002,-59.6013716 13.3116921,-59.6011828 13.3118508)",service,yes,,,,,,,,,
"LINESTRING (-59.6039836 13.3131278,-59.6070735 13.3126183,-59.6082752 13.3123761)",track,yes,,,,,,,,,
"LINESTRING (-59.6048333 13.3148963,-59.6042087 13.3143755,-59.6040695 13.3137709,-59.6039836 13.3131278)",track,yes,,,,,,,,,
"LINESTRING (-59.6067388 13.3150049,-59.606404 13.31503,-59.6060521 13.3150133,-59.6054942 13.3149966,-59.6051767 13.3149966,-59.6048333 13.3148963,-59.6045759 13.3150467,-59.6040265 13.3152471,-59.6033989 13.3155066)",track,yes,,,,,,,,,
"LINESTRING (-59.6039836 13.3131278,-59.6018174 13.3125503)",track,yes,,,,,,,,,
"LINESTRING (-59.6033989 13.3155066,-59.6032376 13.315345,-59.60178 13.3140523,-59.6017305 13.313952,-59.6017037 13.3138398,-59.6017005 13.3134953,-59.6018174 13.3125503,-59.601878 13.311525,-59.6020129 13.310072)",residential,yes,,,,,,,,,
"LINESTRING (-59.6042087 13.3143755,-59.6017005 13.3134953)",track,yes,,,,,,,,,
"LINESTRING (-59.6385268 13.3182949,-59.6385597 13.3182956,-59.6386006 13.3183041,-59.6386428 13.3183196,-59.6389898 13.3184824,-59.6390307 13.3184877,-59.6390677 13.3184746,-59.6391252 13.3183317,-59.6391427 13.318316,-59.6391678 13.3183128,-59.6393246 13.3183704,-59.6393539 13.3183715,-59.6395344 13.3183444,-59.6396194 13.3183585,-59.6398852 13.3184563,-59.6399762 13.3184563,-59.6402554 13.3183444,-59.6403181 13.3183141,-59.6404431 13.3180578,-59.6410364 13.3177012,-59.641092 13.3176616,-59.6412338 13.3172669,-59.6412462 13.3172374,-59.6414513 13.3170915,-59.6414675 13.3170482,-59.641465 13.3169973,-59.6414406 13.3169386,-59.6414095 13.3168955,-59.6398772 13.3161067)",residential,,Stroud Bay Road,,40,,,,,,
"LINESTRING (-59.6344528 13.3143284,-59.6348652 13.3148364,-59.6353882 13.3158032,-59.6357302 13.3164492,-59.6358415 13.3166528,-59.6359104 13.3167068,-59.6359864 13.3167115,-59.6360675 13.3167047,-59.6367699 13.3163559,-59.6369744 13.3162874,-59.6370737 13.3162789,-59.637191 13.3162965,-59.6379045 13.3164466,-59.6383605 13.3165549,-59.6385717 13.3166163,-59.6386521 13.3166607,-59.6386991 13.3166985)",unclassified,,Archers Road,asphalt,40,,,,,,
"LINESTRING (-59.6379045 13.3164466,-59.6378663 13.316981)",residential,,,,,,,,,,
"LINESTRING (-59.6359104 13.3167068,-59.6359408 13.3173105,-59.6359166 13.3173758,-59.6358603 13.3174187)",residential,yes,,,,,,,,,
"LINESTRING (-59.632975 13.3179888,-59.6358603 13.3174187)",residential,yes,,,,,,,,,
"LINESTRING (-59.6330819 13.3182063,-59.6355968 13.3178977)",residential,,Crab Hill Development,,,,,,,,
"LINESTRING (-59.6400252 13.3192958,-59.6392815 13.3191397,-59.6389656 13.3190306,-59.6384068 13.3188655)",residential,,Crab Hill No 2 Road,,40,,,,,,
"LINESTRING (-59.6381654 13.3180764,-59.6380443 13.3181403,-59.637945 13.3182447,-59.6378914 13.3182838,-59.6377922 13.3183021,-59.6370331 13.3181925)",residential,,,,,,,,,,
"LINESTRING (-59.6369439 13.3194965,-59.6369423 13.3188204)",residential,yes,,,,,,,,,
"LINESTRING (-59.6333427 13.3215255,-59.6338229 13.3215836,-59.6342708 13.3216437,-59.6346027 13.3216759,-59.6347381 13.3216948,-59.6349916 13.3217268,-59.635058 13.3217509,-59.6350996 13.3217888,-59.6351214 13.321837,-59.6351907 13.3219695,-59.6352203 13.3220119,-59.6352511 13.3220426,-59.6353 13.3220589,-59.6353738 13.3220602,-59.6357547 13.3220231,-59.6363178 13.3219458,-59.6364519 13.321925,-59.6365156 13.3218758,-59.6365538 13.3217266,-59.6365845 13.3216674,-59.6366289 13.3216222,-59.6367146 13.3215838,-59.6368113 13.3215699,-59.6375623 13.3215804,-59.6381202 13.3216326,-59.6382341 13.3216373,-59.6382958 13.3216334,-59.6383563 13.3216052,-59.6384636 13.3214969,-59.6385271 13.3214289,-59.6385667 13.321409,-59.6386138 13.3214029,-59.6388176 13.3214655,-59.6388429 13.3214605,-59.6388664 13.3214446,-59.6388845 13.3214181,-59.63889 13.3213833,-59.6388379 13.3206805,-59.6388352 13.3206453,-59.6388259 13.3205918,-59.6388004 13.3205324,-59.6387515 13.3204918,-59.6385306 13.3204777,-59.6384895 13.3204635,-59.6384456 13.3204289,-59.6384336 13.3204001,-59.6383913 13.3199497,-59.6383928 13.319815,-59.6383872 13.3196261,-59.6384068 13.3188655,-59.6384333 13.3187575,-59.6385237 13.3184041,-59.6385281 13.3183484,-59.6385268 13.3182949,-59.6385134 13.3182714,-59.6384859 13.318246,-59.6384242 13.3182062,-59.6383457 13.3181762,-59.6382405 13.3181442,-59.6381942 13.3181194,-59.6381654 13.3180764,-59.6381454 13.3179856,-59.6381551 13.3176926,-59.6382046 13.3173758,-59.6382566 13.3172279,-59.6384567 13.3169608,-59.6385925 13.3167624,-59.6386434 13.316722,-59.6386991 13.3166985,-59.6387769 13.3166978,-59.6388821 13.3167213,-59.6390766 13.3167566,-59.6391711 13.3167592,-59.639261 13.3167266,-59.639373 13.3166352,-59.6398772 13.3161067)",unclassified,,Crab Hill Road,,40,,,,,,
"LINESTRING (-59.6391534 13.3202468,-59.6390474 13.3202403,-59.6390072 13.3202181,-59.6389817 13.3201803,-59.6389603 13.3200863,-59.6389281 13.3200211,-59.6388637 13.3199937,-59.6387859 13.3199767,-59.6383913 13.3199497)",residential,,,,,,,,,,
"LINESTRING (-59.6396483 13.3207049,-59.6394122 13.3206397,-59.6392473 13.3205653,-59.639152 13.3205183,-59.6390072 13.3204674,-59.6388838 13.3204635,-59.6387515 13.3204918)",residential,,,,,,,,,,
"LINESTRING (-59.6384456 13.3204289,-59.6382455 13.3204214,-59.6380577 13.3204293,-59.6379182 13.3204736,-59.6378136 13.3205363,-59.6375856 13.3205572,-59.6372986 13.3205102)",residential,,,,,,,,,,
"LINESTRING (-59.633464 13.3189805,-59.6346643 13.3190893,-59.6351282 13.3191313,-59.6356912 13.3191781,-59.6357772 13.3192237,-59.6358952 13.3194142,-59.6359713 13.319458,-59.6369439 13.3194965,-59.6373999 13.319516,-59.637743 13.3195523,-59.6383872 13.3196261)",residential,,Crab Hill No. 1,,,,,,,,
"LINESTRING (-59.6351282 13.3191313,-59.6350905 13.3195526)",residential,,,,,,,,,,
"LINESTRING (-59.6356726 13.3203331,-59.6361762 13.3203447)",residential,yes,,,,,,,,,
"LINESTRING (-59.6356691 13.3208424,-59.6361145 13.3208589)",residential,yes,,,,,,,,,
"LINESTRING (-59.6334758 13.3196172,-59.6344446 13.3196306)",residential,yes,,,,,,,,,
"LINESTRING (-59.6334455 13.3202012,-59.6346506 13.3202632)",residential,yes,,,,,,,,,
"LINESTRING (-59.6388664 13.3214446,-59.6389898 13.3214866,-59.639089 13.321484,-59.6391829 13.3214475,-59.6392526 13.3213783)",residential,,,,,,,,,,
"LINESTRING (-59.6372678 13.3218413,-59.6369298 13.3218296,-59.6365156 13.3218758)",residential,,,,,,,,,,
"LINESTRING (-59.6356327 13.3213562,-59.6362165 13.3213887)",residential,yes,,,,,,,,,
"LINESTRING (-59.635058 13.3217509,-59.6355658 13.3216288,-59.6356142 13.3216012,-59.6356263 13.3215555,-59.6356327 13.3213562,-59.6356691 13.3208424,-59.6356726 13.3203331,-59.6356784 13.3201672)",residential,yes,,,,,,,,,
"LINESTRING (-59.6346027 13.3216759,-59.63466 13.3211003)",residential,,,,,,,,,,
"LINESTRING (-59.6342708 13.3216437,-59.6343355 13.321191)",residential,,,,,,,,,,
"LINESTRING (-59.632975 13.3179888,-59.6314935 13.3182606,-59.6308326 13.3180351)",track,yes,,,,,,,,,
"LINESTRING (-59.6235888 13.3179844,-59.6242745 13.3187074,-59.6245585 13.3190172,-59.6247895 13.3192875,-59.6258 13.3188415,-59.6267874 13.3183667,-59.6271049 13.3181969,-59.6272362 13.3181558,-59.6279107 13.3181311,-59.6285761 13.3181081,-59.6291139 13.3180846,-59.6292349 13.3180345,-59.6293003 13.3179828,-59.6293512 13.3179176,-59.629488 13.3176853,-59.6297581 13.3173151,-59.629818 13.3172494,-59.6298931 13.3171907,-59.6301814 13.317055,-59.6306582 13.3168536,-59.6320355 13.3163517,-59.6329708 13.3158263,-59.6333742 13.3155924,-59.633666 13.3153502,-59.634028 13.3150839,-59.6344528 13.3143284,-59.6346562 13.3140885,-59.6348469 13.3138703,-59.6349328 13.3138118,-59.6356108 13.3135195,-59.6357482 13.3134527,-59.6360915 13.3132104,-59.636555 13.3127928,-59.6371553 13.3122834,-59.6373038 13.3121574)",tertiary,,Highway 1B,asphalt,60,H1B,2,,,,
"LINESTRING (-59.6267006 13.3181713,-59.6272392 13.3177308,-59.6281662 13.3172129,-59.6285095 13.3171461,-59.629033 13.3169039,-59.6301488 13.316386)",track,yes,,,,,,,,,
"LINESTRING (-59.6320355 13.3163517,-59.632236 13.3167169,-59.6325015 13.3171594,-59.632975 13.3179888,-59.6330819 13.3182063,-59.633464 13.3189805,-59.6334758 13.3196172,-59.633444 13.3201606,-59.6334455 13.3202012,-59.6333427 13.3215255)",unclassified,,Archers Bay,asphalt,,,2,,,,
"LINESTRING (-59.631631 13.3201314,-59.6314935 13.3182606)",track,yes,,,,,,,,,
"LINESTRING (-59.633444 13.3201606,-59.631631 13.3201314,-59.6302747 13.3201565)",track,yes,,,,,,,,,
"LINESTRING (-59.6292349 13.3180345,-59.6291761 13.3185529,-59.6288097 13.3200803,-59.6276768 13.3205815)",track,yes,,,,,,,,,
"LINESTRING (-59.6237471 13.3177014,-59.6242866 13.3173883,-59.6245375 13.3171569,-59.6249475 13.3167786,-59.6254024 13.3164696,-59.6260633 13.3163777,-59.6271019 13.3161772,-59.6275825 13.316077,-59.6285524 13.3156844)",track,yes,,,,,,,,,
"LINESTRING (-59.6285524 13.3156844,-59.6281662 13.3172129,-59.6279107 13.3181311)",track,yes,,,,,,,,,
"LINESTRING (-59.6267874 13.3183667,-59.6267006 13.3181713,-59.6260633 13.3163777)",track,yes,,,,,,,,,
"LINESTRING (-59.6234829 13.3156173,-59.624269 13.3154582,-59.6247026 13.3153705,-59.6252565 13.3152585)",track,yes,,,,,,,,,
"LINESTRING (-59.6249475 13.3167786,-59.6247026 13.3153705)",track,yes,,,,,,,,,
"LINESTRING (-59.6245375 13.3171569,-59.624269 13.3154582)",track,yes,,,,,,,,,
"LINESTRING (-59.6232988 13.3182092,-59.6235293 13.3185766,-59.623719 13.3188315,-59.6237732 13.3189414)",service,yes,,,,,,,driveway,,
"LINESTRING (-59.6243449 13.3197512,-59.6242614 13.319692,-59.6239959 13.3193618)",residential,,,,,,,,,,
"LINESTRING (-59.6333427 13.3215255,-59.6302661 13.3215513)",track,yes,,,,,,,,,
"LINESTRING (-59.6234646 13.3154731,-59.6214027 13.3162942,-59.6195402 13.3171377,-59.6174202 13.3179897)",track,yes,,,,,,,,,
"LINESTRING (-59.6220937 13.3193708,-59.6225585 13.3200297,-59.6226787 13.3204473)",track,yes,,,,,,,,,
"LINESTRING (-59.619483 13.3212055,-59.6168241 13.3184509)",track,,,,,,,,,,
"LINESTRING (-59.6087506 13.3157019,-59.6084663 13.315363)",track,yes,,,,,,,,,
"LINESTRING (-59.6111777 13.3174999,-59.6093418 13.319038,-59.6090644 13.3191868,-59.6083745 13.3195097,-59.6083118 13.3195391,-59.6081428 13.319786,-59.6079631 13.3198424,-59.6078312 13.3198362,-59.6077453 13.3197479,-59.6076681 13.3195308,-59.6073019 13.3179862)",service,yes,,,,,,,,,
"LINESTRING (-59.6052753 13.3194788,-59.6049705 13.3190396)",residential,,,,,,,,,,
"LINESTRING (-59.6048802 13.3196648,-59.6042999 13.3189456)",residential,,,,,,,,,,
"LINESTRING (-59.604308 13.3199387,-59.6041442 13.3197406,-59.6038534 13.319407,-59.6035089 13.3190939,-59.6032567 13.3189688,-59.6030711 13.3188767)",residential,yes,,,,,,,,,
"LINESTRING (-59.6040321 13.3201658,-59.6035784 13.319619)",residential,,,,,,,,,,
"LINESTRING (-59.6040734 13.3201194,-59.6044779 13.3205048)",residential,yes,,,,,,,,,
"LINESTRING (-59.6032567 13.3189688,-59.602991 13.3193554)",residential,,,,,,,,,,
"LINESTRING (-59.6037303 13.3206111,-59.603126 13.3202778)",residential,yes,,,,,,,,,
"LINESTRING (-59.6014393 13.3199577,-59.601383 13.3200216,-59.6013213 13.3200464,-59.6012637 13.3200399,-59.601202 13.3199929,-59.6009928 13.3198089,-59.6009492 13.3198024,-59.6009042 13.3198102,-59.6007621 13.3199355,-59.6004777 13.3201314)",residential,,,,,,,,,,
"LINESTRING (-59.6035399 13.3212226,-59.603423 13.3212746,-59.6032728 13.3212903)",residential,,,,,,,,,,
"LINESTRING (-59.6033688 13.3217959,-59.6032834 13.321788,-59.6029722 13.3216235,-59.602704 13.3215452,-59.6024814 13.321433,-59.6023473 13.3212842,-59.6020522 13.3204516)",residential,,,,,,,,,,
"LINESTRING (-59.6023473 13.3212842,-59.6022507 13.3212947,-59.6020817 13.321125,-59.6019229 13.3210456,-59.6017947 13.3209815)",residential,,,,,,,,,,
"LINESTRING (-59.6158583 13.2728465,-59.6160716 13.2727263,-59.6164188 13.2725995,-59.616641 13.2726067,-59.6171115 13.2726469,-59.6173776 13.2727934)",residential,yes,,,,,,,,,
"LINESTRING (-59.6120743 13.2734021,-59.6121687 13.273235,-59.6122803 13.2731849,-59.6136156 13.2731184,-59.6137529 13.2731518,-59.6138903 13.2732437,-59.6140791 13.2733356,-59.614328 13.2733606,-59.6147829 13.2733272,-59.6151691 13.2733356,-59.6158214 13.2732771)",track,yes,,,,,,,,,
"LINESTRING (-59.6206456 13.2784323,-59.620899 13.2783152,-59.6211528 13.2782027,-59.6213358 13.2780564,-59.6215239 13.2778808,-59.6218797 13.2774633,-59.6220488 13.2771989,-59.6221845 13.2769143,-59.6222969 13.276629,-59.6223768 13.2763423,-59.6223938 13.2762023,-59.6224068 13.2760255,-59.6224267 13.275666,-59.6224866 13.2753405,-59.6225715 13.2750588,-59.6226613 13.2747673,-59.6227366 13.2744681,-59.6227577 13.2742226,-59.6227592 13.2739957,-59.6227516 13.2737681,-59.6227506 13.2735943,-59.622736 13.273313,-59.6227164 13.2731295,-59.6226531 13.2730008,-59.6225578 13.2729369,-59.6224385 13.2729077,-59.6222292 13.2728831,-59.6221037 13.2728743,-59.6218463 13.2728408,-59.6216231 13.2727991,-59.6215159 13.2727503,-59.6214343 13.2726821,-59.6212111 13.2724816,-59.6210394 13.2722811,-59.6208835 13.2720885,-59.6208163 13.2720055,-59.6207229 13.2718417,-59.620649 13.2716648,-59.6206266 13.2714515,-59.6206765 13.2704909,-59.6206806 13.2702493,-59.620708 13.2696052,-59.6207191 13.2693839,-59.6207355 13.2692348,-59.6207404 13.2691382,-59.6207954 13.2687299,-59.6208131 13.2685159,-59.6208123 13.2683412)",tertiary,,Highway 4,asphalt,60,H4,2,,,,
"LINESTRING (-59.6182899 13.2810021,-59.6184026 13.2810204,-59.6187003 13.2810413)",residential,,,,,,,,,,
"LINESTRING (-59.6204344 13.2800083,-59.6197185 13.2805481,-59.6195935 13.2806384,-59.6195211 13.280651,-59.6194549 13.2806345,-59.619395 13.2805753,-59.6193301 13.2804886,-59.6192014 13.2802463,-59.6191244 13.280157,-59.6190503 13.2801341,-59.6189809 13.2801249,-59.6188867 13.2801354,-59.6188042 13.280157,-59.6187204 13.2802098,-59.6186416 13.2802792,-59.6184756 13.280488,-59.618369 13.2806641,-59.6182851 13.2807744,-59.6181903 13.2808685,-59.6181699 13.2808887)",residential,,Luke Hill,asphalt,60,,2,,,,
"LINESTRING (-59.617269 13.2815622,-59.6169086 13.2815816,-59.6159913 13.2816913,-59.6154763 13.2816913)",track,,,,,,,,,,
"LINESTRING (-59.6181903 13.2808685,-59.6182899 13.2810021,-59.6183328 13.2811352,-59.6184401 13.2813441,-59.6185555 13.281532)",residential,,,,,,,,,,
"LINESTRING (-59.6165636 13.2824699,-59.6165907 13.2825318,-59.6166001 13.2826023,-59.6166028 13.2827329,-59.6166109 13.2828373,-59.6166243 13.282926)",residential,,,,,,,,,,
"LINESTRING (-59.6172144 13.2823543,-59.6170802 13.2826441,-59.6169354 13.2827877,-59.6168254 13.282879,-59.6167262 13.2829782)",residential,,,,,,,,,,
"LINESTRING (-59.6166243 13.282926,-59.6166699 13.2829652,-59.6167262 13.2829782,-59.6176891 13.2829939)",residential,,,,,,,,,,
"LINESTRING (-59.6220665 13.2854626,-59.6209253 13.2856314,-59.6208783 13.2855874,-59.6208486 13.285327)",residential,yes,,unpaved,,,,,driveway,,
"LINESTRING (-59.6227746 13.2872585,-59.6209135 13.2875292)",track,yes,,,,,,,,,
"LINESTRING (-59.6181699 13.2808887,-59.6177801 13.2811879,-59.617704 13.2812454,-59.6173753 13.2814935,-59.617269 13.2815622,-59.6170932 13.2816758,-59.6169931 13.2817918,-59.6168804 13.2819536,-59.6166034 13.2824185,-59.6165636 13.2824699,-59.616454 13.2826115,-59.6161542 13.282886,-59.6156585 13.2833353,-59.6155313 13.2834625,-59.6153911 13.2835263,-59.6152116 13.2835629,-59.6147983 13.2834958,-59.6142146 13.2834958,-59.6138027 13.2835292,-59.6135108 13.2835793,-59.6134336 13.2837715,-59.6132877 13.2841056,-59.6130817 13.2845066,-59.61291 13.2847488,-59.61291 13.2857679,-59.6129919 13.2866772,-59.6130216 13.2870961,-59.6129615 13.287472,-59.6127813 13.2877811,-59.6123864 13.2881069,-59.6118605 13.2886832,-59.6117678 13.2888557)",residential,,Oxford Road,,60,,,,,,
"LINESTRING (-59.6428535 13.2846728,-59.6423493 13.2839311)",residential,,,,,,,,,,
"LINESTRING (-59.623041 13.2911661,-59.6229919 13.2910873,-59.6229343 13.2909555,-59.6228994 13.2908704,-59.6228659 13.2907623,-59.6228497 13.2905756,-59.6228397 13.2903994,-59.622831 13.290109,-59.6228082 13.2894864,-59.6227988 13.2886916,-59.6227907 13.2882309,-59.62278 13.2877823,-59.6227746 13.2872585,-59.6227478 13.2869752,-59.6226889 13.2867064,-59.6225923 13.286418,-59.6225118 13.2862339,-59.6224219 13.2860643,-59.6222449 13.2857666,-59.6220665 13.2854626,-59.6219915 13.2853346,-59.6219029 13.2851975,-59.6217125 13.2848791,-59.621447 13.284434,-59.6213115 13.2841904,-59.6211828 13.2839328,-59.6209883 13.2835047,-59.6208739 13.2832141,-59.62083 13.2831027,-59.6206584 13.282672,-59.6204918 13.2822317,-59.6204197 13.2819819,-59.6203722 13.2817414,-59.6203103 13.2813856,-59.6203003 13.2812092,-59.6202947 13.2809941,-59.6203344 13.2805605,-59.6203821 13.2802734,-59.6204344 13.2800083,-59.6205202 13.2797891,-59.6206072 13.2796001,-59.6206718 13.2794511,-59.6207456 13.2792344,-59.6207751 13.2791535,-59.6207925 13.2790534,-59.6207911 13.2789055,-59.6207496 13.278748,-59.6206456 13.2784323,-59.6204581 13.2779155,-59.6202418 13.2773603,-59.6200643 13.2768418,-59.6198773 13.2763255,-59.6197518 13.2759947,-59.6196261 13.2756684,-59.6194869 13.2752595,-59.6193466 13.2748687,-59.6192301 13.2745824,-59.619117 13.2743633,-59.618849 13.2740417,-59.6185315 13.273806,-59.618353 13.2737144,-59.6181337 13.2736212,-59.6174617 13.2734729,-59.6168419 13.2733333,-59.616564 13.2732472,-59.6163009 13.2731471,-59.6160651 13.2730187,-59.6158583 13.2728465,-59.6156011 13.2725971,-59.6154053 13.2723843,-59.6149316 13.2719416,-59.6146261 13.2717187,-59.6143571 13.2715487,-59.6138368 13.2712975,-59.6133743 13.2711417,-59.6127907 13.2710477,-59.6125031 13.2710282,-59.6122446 13.2710196)",primary,,Charles Duncan O'Neil Highway,asphalt,60,,2,,,,
"LINESTRING (-59.6354946 13.3121934,-59.6349539 13.3111577,-59.6344475 13.3093285)",track,yes,,,,,,,,,
"LINESTRING (-59.6346793 13.3126611,-59.6340098 13.3116338,-59.6338209 13.3106649,-59.6336836 13.3095624)",track,yes,,,,,,,,,
"LINESTRING (-59.6399342 13.3124669,-59.6372641 13.3108997)",track,yes,,,,,,,,,
"LINESTRING (-59.6357482 13.3134527,-59.6354908 13.3131576,-59.635295 13.3129435,-59.6351207 13.3128261,-59.6350241 13.3128052)",residential,,,,,,,,,,
"LINESTRING (-59.6349328 13.3138118,-59.6342587 13.3129201)",track,yes,,,,,,,,,
"LINESTRING (-59.640638 13.3113727,-59.641668 13.311924,-59.6425177 13.3123917)",track,yes,,,,,,,,,
"LINESTRING (-59.6313143 13.3142079,-59.6323275 13.3138305,-59.6342587 13.3129201,-59.6346793 13.3126611,-59.6354946 13.3121934,-59.6363272 13.3117591)",track,yes,,,,,,,,,
